с,В
-5.2236750037649924e-06,1.7368333553874082
0.0005377021382664516,1.7371243612829859
0.0010783149330094114,1.7373988184204268
0.0016150798381296318,1.7376191180752083
0.0021478836411734795,1.7377191309698712
0.002677540691082509,1.7376294278728173
0.0032051240649067173,1.7373226330468725
0.0037315284871292514,1.7368536381584272
0.004257400566106453,1.7363634564752068
0.004783310040136237,1.736030591852661
0.005309912760128212,1.7359851227669807
0.005837914824640715,1.7362290698202085
0.006367844874906316,1.7366116245410874
0.006899802210417035,1.7368814862854114
0.007433338638183971,1.736795485173391
0.00796752506396769,1.7362331594926537
0.008501174629236977,1.7352675519141363
0.009033155698708394,1.7341625065642212
0.009562705920991586,1.7332912796579096
0.010089651840459672,1.7329987382673104
0.010614450026559762,1.7334579653377744
0.011138025401643242,1.7345856223774523
0.01166148886454565,1.7360605775655422
0.012185860515493564,1.7374406896647252
0.012711849751725573,1.7383243331571676
0.01323968164116367,1.7384886521171588
0.013769015551582778,1.737957901152543
0.014299057984664201,1.736987394041498
0.01482889032446856,1.73597216127607
0.015357882788351415,1.735307796479641
0.015885986531974945,1.7352502746776415
0.016413729292430047,1.7358302870407143
0.016941885037292603,1.7368588855307907
0.017470994198313168,1.738017772330292
0.0180010177160987,1.7389855429405034
0.01853130873671159,1.7395388268903311
0.019060885066923113,1.7395917481083183
0.01958884202633251,1.7391781846228218
0.020114708187288645,1.7384077173150057
0.020638616224282712,1.7374245523856546
0.021161296401682714,1.7363821348422743
0.021683966870689624,1.7354314983329413
0.02220813039058865,1.7347130085773792
0.022735235323711987,1.734340308109714
0.02326624389355838,1.7343751479759009
0.023801266081793726,1.7348060907746328
0.024339418935638416,1.735546835248768
0.024878991393576678,1.7364561828962164
0.025417908350992103,1.737367209151312
0.025954369582016613,1.7381141772771618
0.026487399706907493,1.7385577259692242
0.0270170231665393,1.738614662377654
0.027543973291409153,1.7382899836401358
0.028069139080531786,1.7376943067232813
0.028593094149658833,1.7370258075988494
0.02911594178479341,1.73651046080667
0.029637514388141082,1.7363205291050554
0.030157847582512446,1.7365091861714907
0.030677758941358695,1.73699278144544
0.031199240099179706,1.7375864686067535
0.03172535131283825,1.738073879460031
0.03225950556630753,1.738280496970099
0.03280432729239645,1.7381237884232963
0.03336049214902959,1.7376265525520007
0.033926057014989484,1.7368961100022187
0.03449672912114451,1.7360833986221147
0.03506717852092579,1.7353392759920367
0.035632928787710294,1.734779886388222
0.036191940038716904,1.7344636236501736
0.03674509990664243,1.7343797792388553
0.037295445320167785,1.7344547294254136
0.03784662541407617,1.7345811630202432
0.038401422328361724,1.734662372405709
0.03896094981195232,1.7346510256305627
0.039524680619838576,1.7345637103858331
0.040091041925025446,1.7344650792764156
0.04065815317881858,1.734429893354211
0.04122434530443226,1.7345025670071743
0.041788291564479885,1.734674221795149
0.042348827270808596,1.7348842931998871
0.04290473674878661,1.735040736803637
0.043454789385257535,1.7350517833871026
0.04399807945646989,1.7348655711627694
0.04453446124589291,1.7345088034816105
0.04506480314720403,1.7341040881890115
0.045590913013080464,1.733843868490062
0.046115144518438136,1.7339184881750422
0.04663981094533664,1.7344277627758617
0.04716662526787623,1.7353232681677784
0.04769638673027554,1.7364147398404615
0.048228993177036876,1.7374381293132273
0.04876368959888063,1.7381506626178358
0.04929939780272716,1.7384072193597753
0.04983500416710588,1.7381852825750246
0.050369553791393816,1.7375566832179505
0.05090236658744661,1.7366360044255365
0.051433111511387915,1.7355428840483904
0.05196184827260476,1.7343926673197212
0.05248900932323803,1.7333016688105847
0.05301528089232943,1.7323862857672472
0.05354139193170706,1.7317491218003775
0.05406792508763253,1.7314604231544164
0.05459529323329992,1.7315457027096761
0.055123893507823964,1.7319835697750765
0.05565427803979084,1.7327113557463423
0.056187130683717,1.733633662789416
0.056722948120312706,1.7346288451589538
0.057261549555699225,1.7355527753674957
0.05780176204861207,1.7362500981995557
0.058341615798630835,1.7365883879718769
0.058879035900539105,1.7365133925772995
0.05941261953013029,1.736094316710839
0.05994204398852028,1.7355206741772242
0.06046797531238296,1.735039316415008
0.0609916642945143,1.734858719915052
0.06151447193677639,1.7350680282056705
0.06203747642664268,1.7356083738440777
0.0625612591354505,1.7363025634438534
0.06308591544666795,1.7369203707456642
0.06361122305386752,1.7372493579603825
0.06413683217045343,1.737151961137889
0.06466240719961142,1.736601935353209
0.06518773038859302,1.73569712653458
0.06571275923059446,1.7346435259105537
0.06623760069975153,1.7337067079803499
0.06676242412289474,1.733137406215389
0.06728738454870442,1.733093683262443
0.06781257574189221,1.7335889144047991
0.06833797972947482,1.734484342373765
0.06886342830391708,1.7355259889541366
0.06938863921350358,1.736412858107454
0.06991333255477128,1.7368796698685427
0.0704373677265708,1.736775284708657
0.07096086895954529,1.7361134829287095
0.07148433571338891,1.7350733384689512
0.07200867587765822,1.7339426613210789
0.0725350668912583,1.7330251682452056
0.07306464801082554,1.7325494116507607
0.07359816660777216,1.7326113911800207
0.07413570862248352,1.7331611576721588
0.07467658647628297,1.7340263911807583
0.0752194208631559,1.7349640355154572
0.07576240446481995,1.735734227825045
0.07630365714642794,1.7361813116467548
0.07684156139941575,1.736289306051949
0.07737505341745975,1.7361792407210395
