с,В
0.9384,0.6329
0.9390,0.6329
0.9397,0.6279
0.9404,0.6329
0.9411,0.6279
0.9418,0.6279
0.9424,0.6279
0.9431,0.6329
0.9438,0.6279
0.9445,0.6279
0.9452,0.6380
0.9460,0.6279
0.9467,0.6329
0.9474,0.6329
0.9481,0.6279
0.9488,0.6279
0.9495,0.6279
0.9501,0.6279
0.9509,0.6279
0.9515,0.6279
0.9522,0.6329
0.9529,0.6279
0.9536,0.6279
0.9543,0.6279
0.9550,0.6279
0.9556,0.6279
0.9563,0.6329
0.9570,0.6279
0.9577,0.6329
0.9585,0.6279
0.9592,0.6228
0.9598,0.6329
0.9605,0.6329
0.9611,0.6279
0.9618,0.6329
0.9624,0.6279
0.9630,0.6329
0.9636,0.6279
0.9642,0.6279
0.9648,0.6279
0.9654,0.6279
0.9660,0.6279
0.9666,0.6279
0.9672,0.6380
0.9678,0.6279
0.9684,0.6279
0.9690,0.6279
0.9696,0.6279
0.9702,0.6279
0.9709,0.6279
0.9715,0.6279
0.9721,0.6329
0.9727,0.6228
0.9733,0.6329
0.9739,0.6329
0.9745,0.6279
0.9751,0.6329
0.9757,0.6329
0.9764,0.6279
0.9770,0.6329
0.9777,0.6279
0.9784,0.6329
0.9791,0.6279
0.9798,0.6279
0.9805,0.6279
0.9812,0.6279
0.9819,0.6329
0.9826,0.6279
0.9833,0.6279
0.9840,0.6329
0.9847,0.6228
0.9855,0.6329
0.9863,0.6329
0.9871,0.6279
0.9879,0.6329
0.9886,0.6329
0.9894,0.6329
0.9903,0.6279
0.9912,0.6279
0.9921,0.6279
0.9930,0.6279
0.9938,0.6329
0.9946,0.6279
0.9954,0.6279
0.9962,0.6279
0.9969,0.6228
0.9977,0.6279
0.9985,0.6279
0.9993,0.6279
1.0001,0.6228
1.0010,0.6279
1.0017,0.6279
1.0025,0.6279
1.0032,0.6279
1.0039,0.6329
1.0046,0.6329
1.0052,0.6279
1.0058,0.6329
1.0064,0.6279
1.0070,0.6329
1.0077,0.6279
1.0084,0.6329
1.0090,0.6279
1.0096,0.6329
1.0101,0.6329
1.0107,0.6329
1.0113,0.6279
1.0119,0.6279
1.0125,0.6279
1.0131,0.6329
1.0137,0.6279
1.0143,0.6279
1.0150,0.6279
1.0155,0.6329
1.0161,0.6279
1.0167,0.6279
1.0173,0.6279
1.0179,0.6329
1.0185,0.6329
1.0191,0.6279
1.0197,0.6329
1.0203,0.6329
1.0209,0.6279
1.0215,0.6329
1.0221,0.6279
1.0227,0.6329
1.0232,0.6279
1.0238,0.6279
1.0243,0.6279
1.0249,0.6279
1.0255,0.6279
1.0260,0.6329
1.0267,0.6279
1.0273,0.6279
1.0280,0.6329
1.0286,0.6279
1.0291,0.6279
1.0298,0.6279
1.0304,0.6279
1.0311,0.6329
1.0318,0.6279
1.0324,0.6329
1.0331,0.6279
1.0337,0.6329
1.0343,0.6329
1.0350,0.6279
1.0356,0.6329
1.0362,0.6279
1.0369,0.6279
1.0375,0.6279
1.0381,0.6279
1.0387,0.6228
1.0394,0.6329
1.0400,0.6279
1.0407,0.6279
1.0413,0.6279
1.0420,0.6279
1.0426,0.6279
1.0432,0.6279
1.0438,0.6279
1.0444,0.6279
1.0450,0.6279
1.0457,0.6228
1.0463,0.6279
1.0469,0.6329
1.0475,0.6228
1.0481,0.6329
1.0487,0.6279
1.0493,0.6329
1.0499,0.6279
1.0505,0.6329
1.0512,0.6279
1.0518,0.6279
1.0525,0.6329
1.0531,0.6329
1.0537,0.6329
1.0543,0.6279
1.0549,0.6329
1.0555,0.6279
1.0561,0.6279
1.0567,0.6279
1.0573,0.6279
1.0579,0.6329
1.0586,0.6329
1.0594,0.6279
1.0600,0.6279
1.0607,0.6279
1.0614,0.6279
1.0621,0.6228
1.0628,0.6329
1.0635,0.6279
1.0642,0.6279
1.0649,0.6329
1.0656,0.6279
1.0663,0.6279
1.0669,0.6329
1.0676,0.6279
1.0683,0.6279
1.0690,0.6279
1.0697,0.6279
1.0704,0.6228
1.0711,0.6329
1.0717,0.6329
1.0724,0.6329
1.0731,0.6329
1.0738,0.6279
1.0744,0.6279
1.0751,0.6329
1.0759,0.6279
1.0766,0.6329
1.0772,0.6279
1.0779,0.6279
1.0786,0.6279
1.0793,0.6279
1.0799,0.6279
1.0806,0.6329
1.0812,0.6329
1.0818,0.6279
1.0824,0.6279
1.0830,0.6279
1.0836,0.6279
1.0842,0.6279
1.0848,0.6279
1.0854,0.6279
1.0860,0.6279
1.0866,0.6279
1.0872,0.6279
1.0878,0.6329
1.0884,0.6279
1.0890,0.6279
1.0896,0.6279
1.0902,0.6279
1.0908,0.6279
1.0913,0.6279
1.0919,0.6279
1.0925,0.6329
1.0932,0.6279
1.0938,0.6279
1.0943,0.6329
1.0950,0.6279
1.0956,0.6329
1.0963,0.6329
1.0969,0.6279
1.0976,0.6279
1.0983,0.6279
1.0990,0.6329
1.0997,0.6279
1.1004,0.6279
1.1011,0.6329
1.1018,0.6279
1.1025,0.6279
1.1032,0.6329
1.1040,0.6279
1.1047,0.6279
1.1054,0.6329
1.1061,0.6329
1.1068,0.6279
1.1075,0.6329
1.1082,0.6329
1.1089,0.6329
1.1097,0.6329
1.1104,0.6279
1.1111,0.6279
1.1117,0.6279
1.1124,0.6329
1.1130,0.6279
1.1137,0.6329
1.1144,0.6329
1.1151,0.6279
1.1159,0.6279
1.1165,0.6279
1.1173,0.6228
1.1179,0.6329
1.1186,0.6279
1.1193,0.6329
1.1200,0.6279
1.1207,0.6329
1.1213,0.6329
1.1219,0.6279
1.1225,0.6279
1.1231,0.6329
1.1237,0.6329
1.1244,0.6329
1.1250,0.6279
1.1255,0.6329
1.1262,0.6329
1.1268,0.6228
1.1274,0.6279
1.1280,0.6329
1.1286,0.6329
1.1292,0.6329
1.1298,0.6279
1.1304,0.6329
1.1310,0.6279
1.1316,0.6279
1.1322,0.6329
1.1328,0.6329
1.1334,0.6279
1.1340,0.6279
1.1346,0.6279
1.1352,0.6329
1.1358,0.6329
1.1364,0.6329
1.1370,0.6279
1.1376,0.6228
1.1383,0.6279
1.1389,0.6329
1.1396,0.6329
1.1402,0.6329
1.1409,0.6228
1.1415,0.6279
1.1422,0.6329
1.1428,0.6279
1.1435,0.6279
1.1441,0.6279
1.1447,0.6329
1.1454,0.6279
1.1460,0.6279
1.1466,0.6279
1.1473,0.6279
1.1479,0.6279
1.1485,0.6329
1.1492,0.6329
1.1499,0.6279
1.1505,0.6279
1.1512,0.6279
1.1518,0.6329
1.1524,0.6279
1.1532,0.6279
1.1541,0.6279
1.1550,0.6329
1.1559,0.6279
1.1567,0.6279
1.1577,0.6279
1.1585,0.6329
1.1591,0.6279
1.1598,0.6279
1.1604,0.6279
1.1610,0.6279
1.1617,0.6279
1.1623,0.6279
1.1630,0.6228
1.1637,0.6329
1.1645,0.6329
1.1653,0.6279
1.1660,0.6279
1.1667,0.6329
1.1674,0.6279
1.1681,0.6279
1.1689,0.6279
1.1696,0.6279
1.1703,0.6279
1.1710,0.6279
1.1719,0.6279
1.1727,0.6279
1.1733,0.6329
1.1740,0.6279
1.1747,0.6279
1.1753,0.6329
1.1760,0.6279
1.1767,0.6329
1.1774,0.6279
1.1781,0.6279
1.1787,0.6329
1.1794,0.6329
1.1800,0.6279
1.1807,0.6329
1.1815,0.6279
1.1823,0.6329
1.1830,0.6279
1.1837,0.6279
1.1844,0.6228
1.1851,0.6279
1.1858,0.6279
1.1864,0.6329
1.1871,0.6279
1.1877,0.6279
1.1884,0.6279
1.1890,0.6329
1.1896,0.6279
1.1903,0.6279
1.1909,0.6279
1.1915,0.6329
1.1923,0.6279
1.1931,0.6279
1.1938,0.6329
1.1945,0.6279
1.1953,0.6279
1.1960,0.6329
1.1967,0.6279
1.1974,0.6279
1.1980,0.6329
1.1987,0.6279
1.1993,0.6228
1.2000,0.6279
1.2006,0.6279
1.2013,0.6228
1.2020,0.6279
1.2027,0.6279
1.2034,0.6329
1.2041,0.6279
1.2048,0.6329
1.2055,0.6279
1.2062,0.6329
1.2069,0.6228
1.2076,0.6329
1.2083,0.6279
1.2089,0.6279
1.2096,0.6228
1.2106,0.6228
1.2114,0.6279
1.2123,0.6329
1.2132,0.6329
1.2141,0.6279
1.2150,0.6279
1.2158,0.6329
1.2168,0.6329
1.2177,0.6279
1.2187,0.6228
1.2194,0.6329
1.2201,0.6329
1.2207,0.6329
1.2214,0.6279
1.2222,0.6279
1.2230,0.6329
1.2238,0.6279
1.2245,0.6279
1.2252,0.6279
1.2258,0.6279
1.2266,0.6329
1.2273,0.6329
1.2281,0.6329
1.2288,0.6329
1.2295,0.6228
1.2301,0.6279
1.2308,0.6279
1.2314,0.6329
1.2320,0.6279
1.2326,0.6329
1.2333,0.6279
1.2339,0.6279
1.2345,0.6279
1.2351,0.6329
1.2358,0.6329
1.2364,0.6329
1.2370,0.6329
1.2376,0.6279
1.2382,0.6329
1.2389,0.6279
1.2395,0.6329
1.2401,0.6279
1.2407,0.6329
1.2414,0.6329
1.2420,0.6329
1.2426,0.6329
1.2432,0.6279
1.2439,0.6279
1.2445,0.6228
1.2451,0.6329
1.2457,0.6329
1.2463,0.6329
1.2470,0.6279
1.2476,0.6329
1.2482,0.6279
1.2488,0.6279
1.2494,0.6329
1.2501,0.6279
1.2507,0.6329
1.2513,0.6228
1.2520,0.6329
1.2526,0.6228
1.2532,0.6329
1.2538,0.6228
1.2545,0.6279
1.2551,0.6279
1.2557,0.6279
1.2564,0.6329
1.2570,0.6279
1.2576,0.6329
1.2583,0.6279
1.2589,0.6279
1.2596,0.6329
1.2602,0.6329
1.2609,0.6279
1.2615,0.6279
1.2621,0.6279
1.2628,0.6279
1.2634,0.6279
1.2640,0.6329
1.2646,0.6279
1.2653,0.6279
1.2659,0.6279
1.2665,0.6329
1.2671,0.6279
1.2678,0.6279
1.2684,0.6279
1.2690,0.6279
1.2697,0.6279
1.2703,0.6279
1.2710,0.6279
1.2717,0.6279
1.2723,0.6279
1.2729,0.6279
1.2735,0.6279
1.2742,0.6329
1.2748,0.6279
1.2754,0.6329
1.2761,0.6329
1.2767,0.6329
1.2774,0.6329
1.2780,0.6279
1.2787,0.6279
1.2793,0.6279
1.2799,0.6279
1.2805,0.6329
1.2811,0.6279
1.2817,0.6279
1.2823,0.6228
1.2829,0.6329
1.2835,0.6279
1.2841,0.6329
1.2847,0.6279
1.2853,0.6279
1.2859,0.6279
1.2865,0.6279
1.2870,0.6228
1.2876,0.6279
1.2882,0.6228
1.2888,0.6329
1.2894,0.6279
1.2900,0.6329
1.2906,0.6329
1.2912,0.6279
1.2918,0.6279
1.2924,0.6279
1.2930,0.6329
1.2936,0.6279
1.2942,0.6329
1.2948,0.6329
1.2954,0.6279
1.2961,0.6329
1.2967,0.6329
1.2973,0.6228
1.2979,0.6329
1.2985,0.6228
1.2991,0.6279
1.2997,0.6329
1.3003,0.6329
1.3010,0.6329
1.3015,0.6329
1.3021,0.6279
1.3027,0.6279
1.3033,0.6279
1.3039,0.6228
1.3045,0.6279
1.3050,0.6329
1.3056,0.6279
1.3062,0.6279
1.3068,0.6279
1.3073,0.6279
1.3079,0.6279
1.3085,0.6279
1.3091,0.6279
1.3096,0.6279
1.3102,0.6279
1.3108,0.6279
1.3115,0.6329
1.3121,0.6279
1.3127,0.6228
1.3133,0.6329
1.3139,0.6279
1.3145,0.6279
1.3151,0.6279
1.3157,0.6279
1.3163,0.6329
1.3169,0.6279
1.3174,0.6279
1.3180,0.6279
1.3186,0.6279
1.3192,0.6279
1.3198,0.6228
1.3204,0.6279
1.3210,0.6329
1.3216,0.6279
1.3222,0.6329
1.3228,0.6279
1.3234,0.6279
1.3240,0.6279
1.3246,0.6279
1.3252,0.6279
1.3257,0.6329
1.3263,0.6279
1.3269,0.6279
1.3275,0.6279
1.3281,0.6279
1.3287,0.6279
1.3292,0.6329
1.3298,0.6329
1.3304,0.6329
1.3310,0.6279
1.3316,0.6329
1.3322,0.6279
1.3328,0.6279
1.3334,0.6329
1.3339,0.6279
1.3345,0.6279
1.3351,0.6329
1.3356,0.6279
1.3362,0.6329
1.3368,0.6329
1.3373,0.6279
1.3379,0.6279
1.3385,0.6329
1.3390,0.6279
1.3396,0.6329
1.3401,0.6279
1.3407,0.6279
1.3413,0.6279
1.3418,0.6329
1.3424,0.6329
1.3432,0.6329
1.3438,0.6279
1.3445,0.6279
1.3452,0.6279
1.3459,0.6279
1.3466,0.6279
1.3473,0.6279
1.3480,0.6279
1.3486,0.6329
1.3494,0.6228
1.3501,0.6329
1.3508,0.6279
1.3525,0.6329
1.3532,0.6279
1.3540,0.6279
1.3548,0.6279
1.3556,0.6329
1.3563,0.6279
1.3570,0.6279
1.3578,0.6228
1.3586,0.6279
1.3593,0.6329
1.3601,0.6279
1.3609,0.6329
1.3617,0.6279
1.3625,0.6279
1.3632,0.6329
1.3640,0.6279
1.3648,0.6329
1.3655,0.6329
1.3661,0.6279
1.3667,0.6279
1.3674,0.6279
1.3680,0.6279
1.3686,0.6329
1.3691,0.6279
1.3697,0.6329
1.3702,0.6329
1.3708,0.6329
1.3713,0.6329
1.3719,0.6329
1.3725,0.6279
1.3730,0.6279
1.3736,0.6279
1.3741,0.6329
1.3747,0.6329
1.3753,0.6279
1.3758,0.6279
1.3764,0.6329
1.3769,0.6329
1.3775,0.6329
1.3780,0.6329
1.3786,0.6279
1.3793,0.6279
1.3798,0.6279
1.3804,0.6329
1.3809,0.6329
1.3815,0.6279
1.3820,0.6329
1.3826,0.6329
1.3832,0.6329
1.3837,0.6279
1.3843,0.6279
1.3848,0.6329
1.3854,0.6279
1.3860,0.6279
1.3865,0.6329
1.3871,0.6329
1.3877,0.6228
1.3882,0.6279
1.3888,0.6279
1.3894,0.6279
1.3899,0.6329
1.3905,0.6329
1.3910,0.6279
1.3916,0.6279
1.3922,0.6228
1.3927,0.6329
1.3933,0.6279
1.3939,0.6279
1.3945,0.6279
1.3951,0.6329
1.3957,0.6279
1.3963,0.6279
1.3969,0.6329
1.3975,0.6329
1.3980,0.6329
1.3986,0.6329
1.3991,0.6279
1.3997,0.6279
1.4003,0.6279
1.4008,0.6279
1.4014,0.6279
1.4020,0.6279
1.4025,0.6279
1.4031,0.6279
1.4037,0.6329
1.4043,0.6329
1.4048,0.6279
1.4054,0.6279
1.4059,0.6329
1.4065,0.6329
1.4070,0.6329
1.4076,0.6279
1.4082,0.6329
1.4087,0.6279
1.4093,0.6329
1.4098,0.6329
1.4104,0.6279
1.4110,0.6228
1.4115,0.6279
1.4121,0.6279
1.4127,0.6329
1.4133,0.6279
1.4138,0.6279
1.4144,0.6329
1.4149,0.6329
1.4155,0.6329
1.4161,0.6279
1.4167,0.6279
1.4173,0.6279
1.4178,0.6329
1.4184,0.6329
1.4189,0.6279
1.4195,0.6279
1.4201,0.6279
2.0064,0.6279
2.0071,0.6279
2.0077,0.6279
2.0083,0.6279
2.0089,0.6279
2.0095,0.6279
2.0102,0.6279
2.0109,0.6279
2.0115,0.6329
2.0122,0.6329
2.0128,0.6279
2.0135,0.6279
2.0140,0.6279
2.0146,0.6279
2.0152,0.6279
2.0159,0.6279
2.0165,0.6228
2.0172,0.6329
2.0178,0.6329
2.0184,0.6279
2.0190,0.6279
2.0196,0.6279
2.0203,0.6279
2.0209,0.6279
2.0215,0.6279
2.0221,0.6279
2.0228,0.6279
2.0235,0.6279
2.0241,0.6228
2.0248,0.6279
2.0255,0.6329
2.0263,0.6329
2.0270,0.6279
2.0277,0.6279
2.0284,0.6279
2.0291,0.6329
2.0298,0.6279
2.0305,0.6279
2.0312,0.6279
2.0318,0.6279
2.0325,0.6329
2.0331,0.6279
2.0338,0.6279
2.0345,0.6279
2.0353,0.6329
2.0360,0.6279
2.0367,0.6329
2.0374,0.6279
2.0381,0.6279
2.0388,0.6380
2.0395,0.6329
2.0402,0.6279
2.0409,0.6279
2.0416,0.6329
2.0422,0.6329
2.0429,0.6279
2.0436,0.6329
2.0444,0.6228
2.0451,0.6329
2.0459,0.6279
2.0466,0.6279
2.0473,0.6279
2.0480,0.6329
2.0487,0.6279
2.0493,0.6279
2.0500,0.6228
2.0506,0.6279
2.0512,0.6279
2.0519,0.6329
2.0525,0.6329
2.0533,0.6228
2.0541,0.6279
2.0548,0.6329
2.0556,0.6329
2.0563,0.6329
2.0571,0.6279
2.0578,0.6279
2.0585,0.6279
2.0592,0.6329
2.0602,0.6279
2.0613,0.6279
2.0622,0.6279
2.0629,0.6279
2.0637,0.6329
2.0645,0.6329
2.0652,0.6329
2.0659,0.6279
2.0665,0.6279
2.0673,0.6329
2.0680,0.6279
2.0687,0.6279
2.0693,0.6279
2.0698,0.6279
2.0705,0.6279
2.0711,0.6279
2.0717,0.6279
2.0724,0.6279
2.0730,0.6279
2.0737,0.6329
2.0744,0.6329
2.0751,0.6279
2.0758,0.6279
2.0765,0.6279
2.0772,0.6228
2.0778,0.6279
2.0785,0.6329
2.0792,0.6279
2.0798,0.6279
2.0804,0.6279
2.0810,0.6279
2.0816,0.6329
2.0822,0.6279
2.0828,0.6279
2.0834,0.6279
2.0841,0.6279
2.0847,0.6228
2.0853,0.6279
2.0859,0.6329
2.0865,0.6329
2.0871,0.6279
2.0878,0.6279
2.0885,0.6279
2.0892,0.6279
2.0899,0.6279
2.0906,0.6329
2.0913,0.6329
2.0920,0.6279
2.0927,0.6279
2.0934,0.6228
2.0941,0.6228
2.0947,0.6329
2.0954,0.6279
2.0961,0.6279
2.0968,0.6279
2.0974,0.6279
2.0980,0.6329
2.0986,0.6279
2.0992,0.6329
2.0998,0.6279
2.1003,0.6279
2.1010,0.6329
2.1016,0.6329
2.1023,0.6279
2.1029,0.6279
2.1036,0.6279
2.1043,0.6279
2.1050,0.6228
2.1057,0.6279
2.1064,0.6329
2.1070,0.6279
2.1077,0.6329
2.1084,0.6279
2.1091,0.6279
2.1098,0.6279
2.1104,0.6329
2.1111,0.6279
2.1117,0.6279
2.1123,0.6279
2.1129,0.6228
2.1136,0.6279
2.1141,0.6279
2.1147,0.6279
2.1153,0.6279
2.1159,0.6279
2.1165,0.6329
2.1171,0.6329
2.1177,0.6329
2.1183,0.6279
2.1189,0.6279
2.1195,0.6279
2.1201,0.6279
2.1208,0.6279
2.1215,0.6279
2.1222,0.6329
2.1229,0.6279
2.1235,0.6279
2.1242,0.6228
2.1249,0.6279
2.1256,0.6279
2.1262,0.6228
2.1269,0.6279
2.1276,0.6279
2.1283,0.6329
2.1289,0.6279
2.1296,0.6279
2.1302,0.6329
2.1309,0.6279
2.1315,0.6279
2.1320,0.6279
2.1326,0.6279
2.1332,0.6279
2.1338,0.6279
2.1344,0.6279
2.1350,0.6380
2.1356,0.6279
2.1362,0.6329
2.1368,0.6279
2.1374,0.6329
2.1379,0.6279
2.1386,0.6329
2.1393,0.6279
2.1400,0.6329
2.1407,0.6279
2.1414,0.6228
2.1421,0.6279
2.1427,0.6279
2.1434,0.6279
2.1440,0.6329
2.1447,0.6279
2.1454,0.6329
2.1460,0.6329
2.1467,0.6279
2.1473,0.6279
2.1479,0.6329
2.1485,0.6279
2.1490,0.6279
2.1497,0.6279
2.1502,0.6279
2.1509,0.6279
2.1514,0.6329
2.1520,0.6329
2.1526,0.6329
2.1532,0.6329
2.1538,0.6329
2.1545,0.6279
2.1552,0.6279
2.1558,0.6279
2.1564,0.6228
2.1570,0.6279
2.1576,0.6329
2.1582,0.6329
2.1589,0.6279
2.1595,0.6279
2.1602,0.6279
2.1609,0.6279
2.1615,0.6279
2.1622,0.6279
2.1629,0.6329
2.1635,0.6279
2.1641,0.6279
2.1647,0.6279
2.1653,0.6329
2.1659,0.6228
2.1665,0.6279
2.1671,0.6279
2.1678,0.6329
2.1687,0.6329
2.1694,0.6279
2.1701,0.6279
2.1709,0.6279
2.1719,0.6279
2.1727,0.6329
2.1733,0.6329
2.1740,0.6279
2.1747,0.6279
2.1753,0.6279
2.1760,0.6279
2.1767,0.6279
2.1775,0.6329
2.1783,0.6329
2.1791,0.6279
2.1798,0.6329
2.1806,0.6279
2.1814,0.6279
2.1822,0.6279
2.1830,0.6329
2.1837,0.6329
2.1843,0.6329
2.1850,0.6279
2.1856,0.6279
2.1863,0.6329
2.1869,0.6329
2.1876,0.6329
2.1883,0.6329
2.1889,0.6279
2.1896,0.6279
2.1902,0.6279
2.1910,0.6279
2.1916,0.6279
2.1923,0.6279
2.1930,0.6279
2.1936,0.6279
2.1943,0.6279
2.1950,0.6279
2.1957,0.6329
2.1964,0.6329
2.1971,0.6329
2.1978,0.6279
2.1984,0.6329
2.1991,0.6329
2.1998,0.6279
2.2004,0.6279
2.2011,0.6329
2.2017,0.6279
2.2025,0.6329
2.2033,0.6279
2.2040,0.6329
2.2047,0.6279
2.2056,0.6279
2.2064,0.6329
2.2072,0.6279
2.2079,0.6329
2.2086,0.6329
2.2093,0.6279
2.2102,0.6329
2.2109,0.6279
2.2117,0.6279
2.2124,0.6279
2.2131,0.6279
2.2138,0.6279
2.2148,0.6279
2.2157,0.6279
2.2167,0.6279
2.2177,0.6279
2.2186,0.6279
2.2193,0.6279
2.2201,0.6279
2.2207,0.6279
2.2234,0.6279
2.2246,0.6279
2.2255,0.6329
2.2263,0.6279
2.2272,0.6279
2.2279,0.6279
2.2288,0.6279
2.2294,0.6279
2.2301,0.6228
2.2307,0.6279
2.2314,0.6329
2.2321,0.6279
2.2328,0.6329
2.2335,0.6279
2.2341,0.6279
2.2348,0.6279
2.2356,0.6329
2.2363,0.6279
2.2369,0.6279
2.2376,0.6329
2.2382,0.6279
2.2387,0.6329
2.2393,0.6329
2.2398,0.6329
2.2405,0.6279
2.2410,0.6228
2.2416,0.6279
2.2421,0.6279
2.2427,0.6279
2.2432,0.6329
2.2438,0.6279
2.2444,0.6279
2.2450,0.6279
2.2457,0.6329
2.2463,0.6279
2.2468,0.6329
2.2474,0.6279
2.2481,0.6329
2.2487,0.6279
2.2493,0.6279
2.2499,0.6279
2.2505,0.6329
2.2511,0.6279
2.2518,0.6329
2.2524,0.6329
2.2530,0.6329
2.2536,0.6279
2.2543,0.6279
2.2549,0.6329
2.2556,0.6329
2.2563,0.6329
2.2571,0.6380
2.2577,0.6279
2.2584,0.6279
2.2592,0.6279
2.2599,0.6329
2.2606,0.6279
2.2613,0.6279
2.2619,0.6279
2.2626,0.6279
2.2633,0.6279
2.2640,0.6329
2.2647,0.6279
2.2654,0.6279
2.2660,0.6329
2.2667,0.6279
2.2674,0.6329
2.2680,0.6329
2.2687,0.6279
2.2693,0.6329
2.2700,0.6279
2.2707,0.6279
2.2713,0.6279
2.2719,0.6279
2.2725,0.6279
2.2731,0.6279
2.2737,0.6329
2.2743,0.6279
2.2749,0.6279
2.2755,0.6329
2.2761,0.6279
2.2767,0.6329
2.2773,0.6380
2.2780,0.6279
2.2786,0.6329
2.2793,0.6279
2.2799,0.6279
2.2805,0.6329
2.2812,0.6279
2.2819,0.6279
2.2826,0.6329
2.2833,0.6279
2.2840,0.6279
2.2846,0.6279
2.2853,0.6279
2.2860,0.6279
2.2867,0.6329
2.2874,0.6279
2.2880,0.6228
2.2887,0.6279
2.2894,0.6329
2.2901,0.6279
2.2908,0.6329
2.2915,0.6279
2.2921,0.6279
2.2927,0.6329
2.2933,0.6329
2.2939,0.6329
2.2945,0.6329
2.2951,0.6279
2.2958,0.6329
2.2964,0.6329
2.2970,0.6329
2.2976,0.6228
2.2982,0.6279
2.2988,0.6228
2.2995,0.6329
2.3001,0.6279
2.3007,0.6279
2.3014,0.6329
2.3020,0.6279
2.3026,0.6279
2.3033,0.6279
2.3039,0.6329
2.3046,0.6329
2.3052,0.6279
2.3059,0.6380
2.3066,0.6279
2.3072,0.6279
2.3079,0.6329
2.3086,0.6279
2.3092,0.6279
2.3099,0.6279
2.3105,0.6279
2.3112,0.6279
2.3118,0.6279
2.3124,0.6279
2.3130,0.6329
2.3136,0.6329
2.3142,0.6279
2.3148,0.6329
2.3154,0.6279
2.3160,0.6329
2.3166,0.6279
2.3172,0.6279
2.3178,0.6329
2.3184,0.6279
2.3191,0.6279
2.3197,0.6279
2.3204,0.6279
2.3211,0.6279
2.3218,0.6329
2.3225,0.6279
2.3232,0.6279
2.3238,0.6279
2.3245,0.6279
2.3252,0.6329
2.3259,0.6279
2.3266,0.6279
2.3272,0.6279
2.3279,0.6279
2.3286,0.6279
2.3293,0.6279
2.3300,0.6228
2.3306,0.6329
2.3312,0.6329
2.3318,0.6279
2.3324,0.6329
2.3330,0.6279
2.3336,0.6329
2.3342,0.6279
2.3348,0.6329
2.3354,0.6329
2.3359,0.6329
2.3365,0.6329
2.3371,0.6279
2.3377,0.6279
2.3384,0.6279
2.3391,0.6279
2.3397,0.6228
2.3404,0.6329
2.3411,0.6279
2.3417,0.6279
2.3424,0.6329
2.3431,0.6279
2.3438,0.6279
2.3445,0.6329
2.3451,0.6329
2.3458,0.6329
2.3465,0.6329
2.3471,0.6329
2.3477,0.6279
2.3483,0.6228
2.3488,0.6329
2.3494,0.6329
2.3500,0.6279
2.3506,0.6329
2.3512,0.6329
2.3518,0.6329
2.3524,0.6279
2.3530,0.6329
2.3537,0.6329
2.3544,0.6329
2.3550,0.6279
2.3559,0.6329
2.3566,0.6279
2.3573,0.6279
2.3580,0.6329
2.3587,0.6279
2.3595,0.6228
2.3602,0.6279
2.3610,0.6279
2.3618,0.6329
2.3625,0.6329
2.3632,0.6329
2.3639,0.6279
2.3645,0.6279
2.3652,0.6279
2.3659,0.6329
2.3666,0.6329
2.3673,0.6329
2.3683,0.6329
2.3691,0.6329
2.3699,0.6279
2.3707,0.6329
2.3715,0.6329
2.3724,0.6279
2.3732,0.6329
2.3741,0.6279
2.3750,0.6279
2.3758,0.6279
2.3765,0.6228
2.3772,0.6279
2.3779,0.6279
2.3786,0.6279
2.3793,0.6329
2.3800,0.6279
2.3808,0.6279
2.3815,0.6279
2.3822,0.6279
2.3829,0.6329
2.3836,0.6279
2.3843,0.6329
2.3849,0.6228
2.3857,0.6279
2.3866,0.6329
2.3876,0.6279
2.3885,0.6279
2.3894,0.6329
2.3901,0.6279
2.3909,0.6329
2.3916,0.6279
2.3923,0.6329
2.3930,0.6279
2.3937,0.6279
2.3943,0.6329
2.3950,0.6279
2.3960,0.6279
2.3971,0.6228
2.3981,0.6279
2.3990,0.6279
2.3997,0.6279
2.4004,0.6329
2.4011,0.6329
2.4019,0.6279
2.4035,0.6279
2.4044,0.6329
2.4053,0.6329
2.4062,0.6279
2.4071,0.6279
2.4079,0.6279
2.4085,0.6279
2.4092,0.6380
2.4099,0.6329
2.4105,0.6279
2.4112,0.6329
2.4119,0.6329
2.4126,0.6329
2.4133,0.6329
2.4139,0.6228
2.4146,0.6279
2.4153,0.6279
2.4160,0.6329
2.4167,0.6279
2.4174,0.6329
2.4181,0.6279
2.4187,0.6279
2.4194,0.6279
2.4201,0.6228
2.4207,0.6279
2.4214,0.6279
2.4221,0.6279
2.4228,0.6279
2.4235,0.6279
2.4242,0.6279
2.4249,0.6279
2.4255,0.6279
2.4262,0.6279
2.4269,0.6279
2.4275,0.6279
2.4282,0.6279
2.4289,0.6279
2.4296,0.6279
2.4303,0.6279
2.4309,0.6279
2.4316,0.6279
2.4323,0.6279
2.4329,0.6279
2.4336,0.6329
2.4343,0.6329
2.4350,0.6329
2.4357,0.6329
2.4363,0.6329
2.4370,0.6329
2.4377,0.6279
2.4383,0.6279
2.4390,0.6279
2.4397,0.6329
2.4404,0.6279
2.4411,0.6329
2.4418,0.6279
2.4424,0.6329
2.4431,0.6279
2.4438,0.6279
2.4445,0.6279
2.4452,0.6329
2.4458,0.6329
2.4465,0.6279
2.4472,0.6329
2.4479,0.6279
2.4486,0.6329
2.4492,0.6279
2.4499,0.6279
2.4506,0.6279
2.4513,0.6329
