с,В
30.00159397691564,0.46970841157075927
30.00217668955037,0.4886305311999421
30.002754699679148,0.5078368425765873
30.003324468880773,0.5273510744975968
30.003885035376086,0.5463511648566081
30.004437688283357,0.5629312428199864
30.004985021651102,0.5741465629170744
30.005529871740542,0.5764162893636495
30.006074545813096,0.5662898482096964
30.006620512902472,0.5414630416330656
30.0071684927385,0.5017956931758644
30.007718738880964,0.449998946680307
30.00827129399763,0.391687708966945
30.008826079513323,0.334649804193199
30.009382819552773,0.2874268209105639
30.0099409265438,0.2575444860383779
30.01049952519689,0.24987411263101378
30.011057710964703,0.2655856465949022
30.0116149493085,0.30196689434510243
30.012171360315417,0.35310291470830546
30.01272765725251,0.4111471141196011
30.01328472019384,0.467776062787306
30.0138430260369,0.5154507605593032
30.014402261460262,0.5482755505028112
30.014961353388056,0.5624574409709939
30.015518910886996,0.5565149837185985
30.016073838127703,0.531399224648143
30.016625814145904,0.4905748643280871
30.017175454398597,0.43994311934254987
30.017724138390502,0.3873784279830667
30.018273595509584,0.3416884157164681
30.01882538096393,0.3110092733498162
30.019380385717074,0.30094336806289373
30.019938529141303,0.3129900890149924
30.020498761290156,0.34386943773647094
30.02105941060251,0.38612217640421226
30.02161875203473,0.4299469622874344
30.022175541188158,0.4657706144065246
30.022729286827683,0.4867445811326856
30.02328020606146,0.49035904484947695
30.023828978560882,0.47867570671888887
30.024376475299903,0.4571756694904728
30.024923585389924,0.4326990188669694
30.025471164831217,0.4112328075058329
30.026020044600518,0.3962919803278762
30.026571001155123,0.3883618046861626
30.027124622863692,0.3854544187171498
30.0276810873327,0.38443755094883575
30.02823995855054,0.3825575647986148
30.028800160038006,0.3785709325739749
30.029360221180667,0.3731022093280301
30.029918730289243,0.36817299303849893
30.030474774484606,0.36616711499838756
30.031028145201304,0.36869357508007566
30.031579241696413,0.3758143982851551
30.032128775524683,0.38592883077850465
30.032677451849178,0.3963260520793892
30.03322577208349,0.4041502528555249
30.033774017010103,0.4073705064336846
30.034322378804255,0.40537022822572
30.034871146087504,0.3989529742813413
30.0354208249305,0.38982275457131493
30.035972105242394,0.3798234306341363
30.03652565015278,0.37031172938805673
30.037081777711702,0.36194927154684925
30.037640186600584,0.35497071950881576
30.038199901612053,0.3497276862477374
30.038759531230827,0.3471522716373181
30.039317748374753,0.34881551330191923
30.0398737456541,0.3564656743987962
30.040427421633023,0.37121431253620074
30.04097922549091,0.3927463786495258
30.041529781545435,0.41895255692056244
30.04207951024705,0.44620381334916664
30.042628442700178,0.47020049549253534
30.043176333129384,0.4870761503688619
30.043723052025406,0.4943405874618141
30.044269127353477,0.49134426528428976
30.044816223190033,0.47917626399073976
30.045367332300092,0.4601502449417388
30.045926528593764,0.4371698195072482
30.046498264717965,0.4132406512365641
30.047086351941807,0.39124098689866177
30.047692854059093,0.3738714931962642
30.048317159503696,0.3635896081531916
30.04895552360425,0.36235727007651214
30.049601376506832,0.371176760912416
30.050246525883317,0.38956975630726054
30.05088299415297,0.41526200549208997
30.051504859109187,0.4443042688434744
30.052109442876606,0.47170030349276737
30.052697532575486,0.4924041795168188
30.053272713041043,0.5023939259160602
30.053840110755512,0.4994965453229321
30.05440491596175,0.483736579657731
30.054971061351747,0.457152248755876
30.055540382216254,0.4231893406713604
30.056112447348756,0.38588002113265685
30.056685074743104,0.3490230810841625
30.057255347637494,0.31553039870420196
30.057820750168457,0.28703764896506667
30.05837998453383,0.2638273890969027
30.058933216664027,0.2450775913120155
30.05948180420139,0.22940143587434378
30.060027763641504,0.21556426432716677
30.060573239738172,0.20316764040203597
30.061120118829677,0.19303479586179983
30.06166979313854,0.18707918067872206
30.06222301337033,0.1876084830286461
30.062779784013653,0.196257789613138
30.063339329636584,0.21294763409399645
30.06390022204523,0.23531495647708153
30.06446072984703,0.2589209802093516
30.065019318312387,0.278249478404321
30.065575092479687,0.2881967741248671
30.06612797938557,0.2855587714424367
30.066678592771765,0.2700223905632634
30.067227885233674,0.24435785071334515
30.06777676145659,0.21379115753661038
30.06832579977714,0.18478881341363465
30.068875157424475,0.16361650898189412
30.069424659813876,0.15501987497086409
30.069974017756667,0.16126844351533845
30.07052308456798,0.18168380647517599
30.07107205673276,0.21269544672190965
30.07162153561371,0.2484320329572443
30.072172404359254,0.28181478752534794
30.072725533624798,0.3060251429683272
30.073281404177017,0.3160727093525019
30.0738398007301,0.31005799882519364
30.074399746526243,0.2897056016515318
30.07495976428083,0.2599034130845976
30.075518372953184,0.22730095491719515
30.07607457562072,0.198378748140192
30.076628099568683,0.17763876021621214
30.07717931348481,0.16655642140174343
30.077728926516354,0.16365704285172678
30.07827765298251,0.16563909107671912
30.078825997438432,0.1690510794548836
30.079374228232048,0.17182051820313826
30.079922513158376,0.17402386494057906
30.08047112109903,0.17763212846546597
30.08102056650052,0.18540948627102963
30.081571595272134,0.19948415538452846
30.082124976875928,0.22020740735405497
30.082681161716955,0.245742678991421
30.08323995355595,0.2724822935537827
30.083800383889084,0.2960452234127383
